,Unnamed: 0,Unnamed: 0.1,count,references
366,367,See Nowogorod,1,Nowogorod
351,352,See Lunacy,1,Lunacy
349,350,See also Abt,1,also Abt
331,332,See Acclamation,1,Acclamation
348,349,See also Dr,1,also Dr
333,334,See Phil Trans 181a,1,Phil Trans 181a
334,335,See Lacca,1,Lacca
335,336,See Coinage,1,Coinage
336,337,See Torus,1,Torus
337,338,See Pouillet s E'emens de Physique,1,Pouillet s E'emens de Physique
338,339,"See Minutes of Evidence before the
HINDUSTAN",1,"Minutes of Evidence before the
HINDUSTAN"
339,340,See Kistna,1,Kistna
340,341,"See the
figures following",1,"the
figures following"
341,342,See an excellent paper on the Enchorial Language of Egypt,1,an excellent paper on the Enchorial Language of Egypt
342,343,See Kaarta,1,Kaarta
343,344,See Wood’s Principles of Mechanics,1,Wood’s Principles of Mechanics
344,345,See Fisheries,1,Fisheries
345,346,See a paper entitled « a Revision of the Equidie,1,a paper entitled « a Revision of the Equidie
346,347,See Atwoods Machine,1,Atwoods Machine
347,348,See § 1022,1,§ 1022
367,368,See Birch’s Hist,1,Birch’s Hist
368,369,See Du Pin,1,Du Pin
369,370,See James,1,James
370,371,See particularly the works of M,1,particularly the works of M
389,390,See Collyer’s Dictionary,1,Collyer’s Dictionary
390,391,See Grammar and Language,1,Grammar and Language
391,392,See Antiochian Sect,1,Antiochian Sect
392,393,See Saghalien,1,Saghalien
393,394,See Tabourot,1,Tabourot
394,395,See Sallier,1,Sallier
395,396,See the article Heat,1,the article Heat
396,397,See Land,1,Land
397,398,See Icihthyolo,1,Icihthyolo
398,399,"See Ma
riner’s Compass",1,"Ma
riner’s Compass"
399,400,See Felspar,1,Felspar
400,401,"See the French
Encyclopedic—planches",1,"the French
Encyclopedic—planches"
401,402,See Agriculture and Dairy,1,Agriculture and Dairy
402,403,See Incense,1,Incense
403,404,See Brahmins,1,Brahmins
388,389,"See Arithmetic and Al
gebra",1,"Arithmetic and Al
gebra"
387,388,See from licenses to prostitutes,1,from licenses to prostitutes
386,387,See ErptlU'Ogic Generate,1,ErptlU'Ogic Generate
377,378,See Neas Isle,1,Neas Isle
371,372,See Trotter’s excellent work,1,Trotter’s excellent work
372,373,See Abstraction,1,Abstraction
373,374,See Horae Entomologies,1,Horae Entomologies
374,375,See Griffith’s Report on the Leinster Coal District; and Phillips’ Introduction to Geology,1,Griffith’s Report on the Leinster Coal District; and Phillips’ Introduction to Geology
375,376,See Thucydides,1,Thucydides
376,377,See sect,1,sect
378,379,See his Treatise on Rectilineal and Rotatory Motion,1,his Treatise on Rectilineal and Rotatory Motion
385,386,See the article Petrarch,1,the article Petrarch
379,380,See Syncellus’ caP,1,Syncellus’ caP
380,381,See Binlia Naturce,1,Binlia Naturce
381,382,"See the article Poly
nesia",1,"the article Poly
nesia"
382,383,See Reftilia,1,Reftilia
383,384,See Professor Playfair’s Dissertation,1,Professor Playfair’s Dissertation
384,385,See on tlie 0f this section,1,on tlie 0f this section
332,333,See Prison and Prison-Discipline,1,Prison and Prison-Discipline
330,331,See Balance,1,Balance
405,406,See Cold and Congelation,1,Cold and Congelation
275,276,See Transylvania,1,Transylvania
277,278,See Calendar,1,Calendar
278,279,See our Article Achromatic Glasses,1,our Article Achromatic Glasses
279,280,"See likewise the same author’s Principj di Scienza nuova
d'intomo alia comune Natura delle Nazioni",1,"likewise the same author’s Principj di Scienza nuova
d'intomo alia comune Natura delle Nazioni"
280,281,See Hanse Towns,1,Hanse Towns
281,282,See Chalmers’s History of the Colleges,1,Chalmers’s History of the Colleges
282,283,"See Q Q m
Fig",1,"Q Q m
Fig"
283,284,"See Muller’s
Dorier",1,"Muller’s
Dorier"
284,285,See likewise Imperialis Musoeum Historicum,1,likewise Imperialis Musoeum Historicum
285,286,See Memoires du Museum,1,Memoires du Museum
286,287,See Time,1,Time
287,288,See Canicula,1,Canicula
288,289,"See likewise Dr Ward’s Lives of the Professors of Gresham
v-uuege",1,"likewise Dr Ward’s Lives of the Professors of Gresham
v-uuege"
289,290,"See Latreille’s observations in the 7th and 8th volume of the Memoiret
du Museum d'Histoire Naturelle",1,"Latreille’s observations in the 7th and 8th volume of the Memoiret
du Museum d'Histoire Naturelle"
290,291,See Summary of Egyptian Mythology,1,Summary of Egyptian Mythology
291,292,See Adelung,1,Adelung
276,277,See him now ! yonder,1,him now ! yonder
274,275,See Iron,1,Iron
329,330,See Ficus,1,Ficus
273,274,See Edinburqh Review,1,Edinburqh Review
258,259,"See Monotriglyph and Ditri
glyph",1,"Monotriglyph and Ditri
glyph"
259,260,See an interesting memoir (which we did not receive till the present pages were in types,1,an interesting memoir (which we did not receive till the present pages were in types
260,261,See Cemetery,1,Cemetery
261,262,See Myristica,1,Myristica
262,263,See also Hewlett’s Vindication,1,also Hewlett’s Vindication
263,264,"See Philosophical
Transactions",1,"Philosophical
Transactions"
264,265,See also some valuable experiments by him on this subject,1,also some valuable experiments by him on this subject
265,266,See Nigritia,1,Nigritia
266,267,See Des Progreset de VEtat actuel de la Reforme Penitentiaire,1,Des Progreset de VEtat actuel de la Reforme Penitentiaire
267,268,See Za Republique Romaine,1,Za Republique Romaine
268,269,"See Medi
cine",1,"Medi
cine"
269,270,See Travels in Arabia,1,Travels in Arabia
270,271,See the Commentarii Acad- Petropoliiana,1,the Commentarii Acad- Petropoliiana
271,272,See Feojdal System,1,Feojdal System
272,273,"See the Dissertations on
the History of Physical and Mathematical Science prefix
ed to this work",1,"the Dissertations on
the History of Physical and Mathematical Science prefix
ed to this work"
292,293,See Pycnite,1,Pycnite
293,294,"See Crystal
lization",1,"Crystal
lization"
294,295,See Biot’s Recherches sur les Mouvemens ties MotZcules de Lumiere,1,Biot’s Recherches sur les Mouvemens ties MotZcules de Lumiere
295,296,See the article Alps,1,the article Alps
314,315,See Gunnery and War,1,Gunnery and War
315,316,See Battle,1,Battle
316,317,See AEtna,1,AEtna
317,318,See Aristotle and Aristotelian Philosophy,1,Aristotle and Aristotelian Philosophy
318,319,See Blackstone’s Commentaries,1,Blackstone’s Commentaries
319,320,See Mandingo,1,Mandingo
320,321,See A«uila,1,A«uila
321,322,See Disease,1,Disease
322,323,"See also his Works   1744
John Bernoulli",1,"also his Works   1744
John Bernoulli"
323,324,"See Lithogra
phy",1,"Lithogra
phy"
324,325,See Old Sporting Magazine,1,Old Sporting Magazine
325,326,See Bentley,1,Bentley
326,327,See the articles Spondeus,1,the articles Spondeus
327,328,See I late CCCCXXXI,1,I late CCCCXXXI
328,329,See an article on this subject in the Foreign Quarterly Review,1,an article on this subject in the Foreign Quarterly Review
313,314,See Microscopic Objects,1,Microscopic Objects
312,313,See Philosoph,1,Philosoph
311,312,See Dr T,1,Dr T
302,303,See the engraving given by Zoega of this obelisk,1,the engraving given by Zoega of this obelisk
296,297,"See Corus and Mea-
Ho sure",1,"Corus and Mea-
Ho sure"
297,298,See Bayle’s Dictionary ; Bossut,1,Bayle’s Dictionary ; Bossut
298,299,See Memoirs of the Royal Irish Academy 1835,1,Memoirs of the Royal Irish Academy 1835
299,300,See Froissart,1,Froissart
300,301,"See on this
therefore subject",1,"on this
therefore subject"
301,302,See Bisbop Stillingfleet,1,Bisbop Stillingfleet
303,304,See Bouchette’s Topographical and Statistical Description of the British Dominions in North America,1,Bouchette’s Topographical and Statistical Description of the British Dominions in North America
310,311,See § 3bb,1,§ 3bb
304,305,See Notes to King’s Origin of Evil,1,Notes to King’s Origin of Evil
305,306,See his Kritik der reinen Vernunft,1,his Kritik der reinen Vernunft
306,307,"See Gem and Mi
neralogy",1,"Gem and Mi
neralogy"
307,308,See article Abyssinia,1,article Abyssinia
308,309,See Zoologie de la Coquille,1,Zoologie de la Coquille
309,310,See Gardening,1,Gardening
404,405,See Diag,1,Diag
406,407,See Preface to Supplement,1,Preface to Supplement
554,555,See Krachenninikow’s Voyage en Sintrie et au Kamtschatka,1,Krachenninikow’s Voyage en Sintrie et au Kamtschatka
500,501,See Original Letters,1,Original Letters
502,503,See Discourse on Devils and Spirits,1,Discourse on Devils and Spirits
503,504,See from the lower into the upper cavity,1,from the lower into the upper cavity
504,505,See W N* vii,1,W N* vii
505,506,See Smeaton s Reports,1,Smeaton s Reports
506,507,"See Athens and
Attica",1,"Athens and
Attica"
507,508,See the article Westminster,1,the article Westminster
508,509,"See 1
Sam",1,"1
Sam"
509,510,"See Bur-
dach’a Traite de Physiologie",1,"Bur-
dach’a Traite de Physiologie"
510,511,See Hinzouan,1,Hinzouan
511,512,"See Deaf and
Dumb",1,"Deaf and
Dumb"
512,513,See Stephen de Borbone,1,Stephen de Borbone
513,514,See Voyage a Cayenne,1,Voyage a Cayenne
514,515,See article Deaf and Dumb,1,article Deaf and Dumb
515,516,See description in vols,1,description in vols
516,517,See figures 2,1,figures 2
501,502,"See Optics
for",1,"Optics
for"
499,500,See France and Napoleon,1,France and Napoleon
481,482,See Lstay on the Construction of a Plough,1,Lstay on the Construction of a Plough
498,499,See Scio,1,Scio
483,484,See Crauford’s Journal of an Embassy to the,1,Crauford’s Journal of an Embassy to the
484,485,See but Senriy as much^e as a ma; cracks a win,1,but Senriy as much^e as a ma; cracks a win
485,486,See Hermaphrodite,1,Hermaphrodite
486,487,See Batnears,1,Batnears
487,488,See the article Naples,1,the article Naples
488,489,See his Anatomic Gentrale,1,his Anatomic Gentrale
489,490,See Desmoulins,1,Desmoulins
490,491,See InSh Transactlons’ 1833’ vo1- xvii-; and London and Edinburgh Philosophical Magazine,1,InSh Transactlons’ 1833’ vo1- xvii-; and London and Edinburgh Philosophical Magazine
491,492,"See Divine Legation of Moses demonstrated; Gin
bon",1,"Divine Legation of Moses demonstrated; Gin
bon"
492,493,"See Mr W ilkins’s account of them in the
Asiatic Researches",1,"Mr W ilkins’s account of them in the
Asiatic Researches"
493,494,See Magindanao,1,Magindanao
494,495,See Scholium,1,Scholium
495,496,See Coal,1,Coal
496,497,See Kennedy on the Origin and Formation of Languages ; Klaproth,1,Kennedy on the Origin and Formation of Languages ; Klaproth
497,498,See 1 late L^ V,1,1 late L^ V
517,518,See Pendulum,1,Pendulum
518,519,"See the dif
ferent works of Dalrymple",1,"the dif
ferent works of Dalrymple"
519,520,See Pearl,1,Pearl
520,521,See Dr M‘Crie’s Appendix to the Memoirs of Veitch and Brysson,1,Dr M‘Crie’s Appendix to the Memoirs of Veitch and Brysson
539,540,"See Docks'
YARE",1,"Docks'
YARE"
540,541,See the article Ahmy,1,the article Ahmy
541,542,See Tailzie,1,Tailzie
542,543,See also Polyb,1,also Polyb
543,544,See Lord Monboddo’s Origin and Progress of Language,1,Lord Monboddo’s Origin and Progress of Language
544,545,"See an abstract of the
work in The Journal of the Royal Geographical Society oj
London",1,"an abstract of the
work in The Journal of the Royal Geographical Society oj
London"
545,546,"See Major-General Sir Howard Douglas’s Treatise on Naval Gun-
nenj",1,"Major-General Sir Howard Douglas’s Treatise on Naval Gun-
nenj"
546,547,"See there! with ears
And tail erect",1,"there! with ears
And tail erect"
547,548,See Saxe-Coburg,1,Saxe-Coburg
548,549,See act 6 and 7 Will,1,act 6 and 7 Will
549,550,See Bull's State of Man before the Fall,1,Bull's State of Man before the Fall
550,551,See Boring,1,Boring
551,552,See article Transportation,1,article Transportation
552,553,See the figure,1,the figure
553,554,"See Ca
tania",1,"Ca
tania"
538,539,See Philineg,1,Philineg
537,538,See above,1,above
536,537,See Waldenses,1,Waldenses
527,528,See Slate,1,Slate
521,522,See Return to an order of the House of Commons,1,Return to an order of the House of Commons
522,523,See Sesterce,1,Sesterce
523,524,"See Diagram
No' 16",1,"Diagram
No' 16"
524,525,See Renouard,1,Renouard
525,526,See Surgery and Vaccination,1,Surgery and Vaccination
526,527,See the article Gama,1,the article Gama
528,529,See the detailed observations with which we were kindly funfiAied by Dr Grant (of the London University'),1,the detailed observations with which we were kindly funfiAied by Dr Grant (of the London University')
535,536,See the vanitie of man! alas,1,the vanitie of man! alas
529,530,See Cinchona,1,Cinchona
530,531,See Travels in Georgia,1,Travels in Georgia
531,532,See Cologne,1,Cologne
532,533,See Asbestos,1,Asbestos
533,534,See “ Storia delle Alpi Marittime,1,“ Storia delle Alpi Marittime
534,535,See Orkney Islands,1,Orkney Islands
482,483,"See 14 and
iindn",1,"14 and
iindn"
480,481,"See and any sovereign
prince or state",1,"and any sovereign
prince or state"
407,408,See ]\lag,1,]\lag
425,426,"See Phy
siology and Sex",1,"Phy
siology and Sex"
427,428,See B,1,B
428,429,See Wind-gage,1,Wind-gage
429,430,"See Poli
tical Economy",1,"Poli
tical Economy"
430,431,See the evidence ot J,1,the evidence ot J
431,432,See History,1,History
432,433,See Mill’s History of British India,1,Mill’s History of British India
433,434,"See Reliquien
von Albrecht Durer",1,"Reliquien
von Albrecht Durer"
434,435,See Carpentry,1,Carpentry
435,436,See Gill’s Body of Divinity,1,Gill’s Body of Divinity
436,437,See also Palladius De Be Rustica ix,1,also Palladius De Be Rustica ix
437,438,See Pitch ore,1,Pitch ore
438,439,See IcHTHYonoGY,1,IcHTHYonoGY
439,440,See Batenites,1,Batenites
440,441,See Burial,1,Burial
441,442,See article Ababia in this work,1,article Ababia in this work
426,427,See Nassau Isles,1,Nassau Isles
424,425,See Lcitrcs d'Egi/pte,1,Lcitrcs d'Egi/pte
479,480,See Mr Barlow’s papers in the London Phil,1,Mr Barlow’s papers in the London Phil
423,424,"See likewise Melius Inqui
rendum",1,"likewise Melius Inqui
rendum"
408,409,See Ionian Isles,1,Ionian Isles
409,410,See Part I,1,Part I
410,411,See thc article Norwege,1,thc article Norwege
411,412,See Lombards,1,Lombards
412,413,See this clearly shewn by Bochart,1,this clearly shewn by Bochart
413,414,"See Aristo
tle’s Philosophy",1,"Aristo
tle’s Philosophy"
414,415,See Hyde,1,Hyde
415,416,See the Agricultural Stale of Oxfordshire,1,the Agricultural Stale of Oxfordshire
416,417,See Sacrifice,1,Sacrifice
417,418,See Kirby in Linn,1,Kirby in Linn
418,419,See his Researches on the Physical History of Mankind,1,his Researches on the Physical History of Mankind
419,420,See the article Money,1,the article Money
420,421,See Parr’s Works,1,Parr’s Works
421,422,See Nouv,1,Nouv
422,423,See Connaissance des Jems tor iolo,1,Connaissance des Jems tor iolo
442,443,See Hermes,1,Hermes
443,444,See Assaying,1,Assaying
444,445,See Piazenza,1,Piazenza
445,446,"See on this
VOL",1,"on this
VOL"
464,465,"See Chivalry and Tourna
ment",1,"Chivalry and Tourna
ment"
465,466,"See Memoirs
of the Astronomical Society",1,"Memoirs
of the Astronomical Society"
466,467,See Cymophane,1,Cymophane
467,468,See Dr Allen’s American Biographical and historical Dictionary,1,Dr Allen’s American Biographical and historical Dictionary
468,469,"See Vossius de Historicis Lati-
nis",1,"Vossius de Historicis Lati-
nis"
469,470,See Barbieri,1,Barbieri
470,471,See the article Ichthyology,1,the article Ichthyology
471,472,"See Wod-
row’s History of the Sufferings of the Church of Scotland",1,"Wod-
row’s History of the Sufferings of the Church of Scotland"
472,473,See Wycliffe,1,Wycliffe
473,474,See also Innes,1,also Innes
474,475,See also Franzius,1,also Franzius
475,476,See Appendix to Ferguson's Lectures,1,Appendix to Ferguson's Lectures
476,477,See Slate Whet,1,Slate Whet
477,478,"See Mor
tality",1,"Mor
tality"
478,479,See an article by this eminent jurist in the Revue Etrangere et Francaisede Legislation; Paris,1,an article by this eminent jurist in the Revue Etrangere et Francaisede Legislation; Paris
463,464,"See the ar
ticle Mineralogy",1,"the ar
ticle Mineralogy"
462,463,See the article Joinery,1,the article Joinery
461,462,"See De
curio",1,"De
curio"
452,453,"See Dock-
Yard",1,"Dock-
Yard"
446,447,"See Lindsay’s Chronicles of
Scotland",1,"Lindsay’s Chronicles of
Scotland"
447,448,See Tiedeman,1,Tiedeman
448,449,See Biographic Unwerselle,1,Biographic Unwerselle
449,450,See Flax and Linen,1,Flax and Linen
450,451,See Rope-making,1,Rope-making
451,452,See Month,1,Month
453,454,See Ignatia,1,Ignatia
460,461,See Halley,1,Halley
454,455,See Foliations,1,Foliations
455,456,See Heeren’s History of the Revolution of the Gracchi,1,Heeren’s History of the Revolution of the Gracchi
456,457,See also the late Dr Scott’s Essay in Wernerian Memoirs,1,also the late Dr Scott’s Essay in Wernerian Memoirs
457,458,See also Michaelis,1,also Michaelis
458,459,See Divorce,1,Divorce
459,460,"See Rosy-
chucian",1,"Rosy-
chucian"
854,855,"See the first nine
measures of the second part of that movement",1,"the first nine
measures of the second part of that movement"
856,857,"See Bostocks
M",1,"Bostocks
M"
1455,1456,See Report of the Delate,1,Report of the Delate
1250,1251,"See the
London Journal",1,"the
London Journal"
1252,1253,See Zeuxis,1,Zeuxis
1253,1254,See List of Officers,1,List of Officers
1254,1255,See the article Polynesia,1,the article Polynesia
1255,1256,See Camaieu,1,Camaieu
1256,1257,See Amsterdam,1,Amsterdam
1257,1258,See also Recherches Anatomiques sur les Cigales,1,also Recherches Anatomiques sur les Cigales
1258,1259,See Psalm,1,Psalm
1259,1260,See Account of Major Mitchell’s Expedition into the Interior of Australasia,1,Account of Major Mitchell’s Expedition into the Interior of Australasia
1260,1261,See Letters on Iceland,1,Letters on Iceland
1261,1262,See Animal Kingdom of this Work,1,Animal Kingdom of this Work
1262,1263,See on this subject,1,on this subject
1263,1264,See Copper and Iron,1,Copper and Iron
1264,1265,"See Canon
Law",1,"Canon
Law"
1265,1266,See table of prices of wheat at Eton College,1,table of prices of wheat at Eton College
1266,1267,See The manner,1,The manner
1251,1252,"See the Bio
graphic Universelle",1,"the Bio
graphic Universelle"
1249,1250,See Blackwood's Magazine,1,Blackwood's Magazine
1231,1232,See Bangog,1,Bangog
1248,1249,See Mechani- the circles half round,1,Mechani- the circles half round
1233,1234,"See Appari-
Verus ; and to him are likewise ascrined several other lives tions",1,"Appari-
Verus ; and to him are likewise ascrined several other lives tions"
1234,1235,See Relievo,1,Relievo
1235,1236,"See Ar
tillery and Gunnery",1,"Ar
tillery and Gunnery"
1236,1237,See Anthropophagi,1,Anthropophagi
1237,1238,See Rogniat,1,Rogniat
1238,1239,See Blanch,1,Blanch
1239,1240,See SSs of EvtdenPP W t hl8,1,SSs of EvtdenPP W t hl8
1240,1241,"See Franklin’s Memoirs of General Thomas; Scott’s
Memoirs of Eradut Khan; Franklin’s Tracts; Elphin-
stone’s Account of Cabul",1,"Franklin’s Memoirs of General Thomas; Scott’s
Memoirs of Eradut Khan; Franklin’s Tracts; Elphin-
stone’s Account of Cabul"
1241,1242,See Sugar,1,Sugar
1242,1243,See Eleusis,1,Eleusis
1243,1244,See Apollonius,1,Apollonius
1244,1245,See Arts,1,Arts
1245,1246,See Cipher,1,Cipher
1246,1247,See Evaporation and Distillation,1,Evaporation and Distillation
1247,1248,See Gcoloyy of lorkshiret vol,1,Gcoloyy of lorkshiret vol
1267,1268,See Dupont’s edition Dcs CEuvres dc M,1,Dupont’s edition Dcs CEuvres dc M
1268,1269,See Irish State PaPers’ Punished by authority of government,1,Irish State PaPers’ Punished by authority of government
1269,1270,"See how' they run !w
1j dying hero asked with some emotion",1,"how' they run !w
1j dying hero asked with some emotion"
1270,1271,"See Memoirs of the Astronomical
Society",1,"Memoirs of the Astronomical
Society"
1289,1290,See page 436,1,page 436
1290,1291,See Young’s Natural Philosophy,1,Young’s Natural Philosophy
1291,1292,See his principal work,1,his principal work
1292,1293,See Sextant,1,Sextant
1293,1294,See Cupar of Fife,1,Cupar of Fife
1294,1295,"See Bo
tany",1,"Bo
tany"
1295,1296,See the preface to Simson s True a us oi ,1,the preface to Simson s True a us oi 
1296,1297,"See Natural
History",1,"Natural
History"
1297,1298,See the Letters of St Augustin,1,the Letters of St Augustin
1298,1299,See also Ephemer,1,also Ephemer
1299,1300,See Treatise on New Philosophical Instruments,1,Treatise on New Philosophical Instruments
1300,1301,"See preced
ing section",1,"preced
ing section"
1301,1302,"See Arciii-
1 TECTURE",1,"Arciii-
1 TECTURE"
1302,1303,See Hospinian De Origine Templorum,1,Hospinian De Origine Templorum
1303,1304,"See Transactions of
the Society for the Encouragement of Arts",1,"Transactions of
the Society for the Encouragement of Arts"
1288,1289,See Van,1,Van
1287,1288,"See of Ross 128
8",1,"of Ross 128
8"
1286,1287,"See the article Hierogly
phics",1,"the article Hierogly
phics"
1277,1278,See Road,1,Road
1271,1272,See Publius Syrus),1,Publius Syrus)
1272,1273,See figures 40,1,figures 40
1273,1274,See Dr M‘Crie’s Life of Melville,1,Dr M‘Crie’s Life of Melville
1274,1275,See Gabres,1,Gabres
1275,1276,See Kincardineshire,1,Kincardineshire
1276,1277,See his Memoir in Swedish,1,his Memoir in Swedish
1278,1279,See Tessier,1,Tessier
1285,1286,See Horsemanship,1,Horsemanship
1279,1280,See Asiatic Annual Register,1,Asiatic Annual Register
1280,1281,See Chardel,1,Chardel
1281,1282,See Fraser’s Travels and Adventures on the Southern Banks of the Caspian Sea,1,Fraser’s Travels and Adventures on the Southern Banks of the Caspian Sea
1282,1283,See Blowing Machinery,1,Blowing Machinery
1283,1284,See Slur,1,Slur
1284,1285,See the articles Astronomy,1,the articles Astronomy
1232,1233,See Balcena,1,Balcena
1230,1231,See Sclopis,1,Sclopis
1305,1306,See Menandri et Philemonii Reliquicc,1,Menandri et Philemonii Reliquicc
1175,1176,"See likewise Menage’s Origini
uena i",1,"likewise Menage’s Origini
uena i"
1177,1178,See Timbuctoo,1,Timbuctoo
1178,1179,"See Generation
tarmonique",1,"Generation
tarmonique"
1179,1180,See his Tables,1,his Tables
1180,1181,See Carthage,1,Carthage
1181,1182,See AS,1,AS
1182,1183,"See Thomson’s Travels in Sweden; Tableau de la Mer
Baltique",1,"Thomson’s Travels in Sweden; Tableau de la Mer
Baltique"
1183,1184,See Suetonius in Vita Jul,1,Suetonius in Vita Jul
1184,1185,"See also
PhiL Trans",1,"also
PhiL Trans"
1185,1186,See Beauties of Scotland,1,Beauties of Scotland
1186,1187,See the Ancient History of South Wiltshire,1,the Ancient History of South Wiltshire
1187,1188,"See Robertson’s Survey of Mid Lothian ; the Statisti
cal Account of Scotland ; Beauties of Scotland",1,"Robertson’s Survey of Mid Lothian ; the Statisti
cal Account of Scotland ; Beauties of Scotland"
1188,1189,"See the
Reports of the French Institute",1,"the
Reports of the French Institute"
1189,1190,"See First Book of Discipline : Of the Erection of Vniw
6 Life of Melville",1,"First Book of Discipline : Of the Erection of Vniw
6 Life of Melville"
1190,1191,See the concluding part of that article,1,the concluding part of that article
1191,1192,"See Rudolphi
Jllespiratory trachem",1,"Rudolphi
Jllespiratory trachem"
1176,1177,"See of Dunblan! 160
11",1,"of Dunblan! 160
11"
1174,1175,"See Daniel’s Rural
Sports",1,"Daniel’s Rural
Sports"
1229,1230,See Bellenden,1,Bellenden
1173,1174,See Winckelmann,1,Winckelmann
1158,1159,See Syria,1,Syria
1159,1160,See Ladrones,1,Ladrones
1160,1161,See Opera Omnia,1,Opera Omnia
1161,1162,See Agrigentum,1,Agrigentum
1162,1163,See his decree for this purpose,1,his decree for this purpose
1163,1164,See Conybeare,1,Conybeare
1164,1165,See Ephesus,1,Ephesus
1165,1166,See Bishop Butler’s Sermon On the Ignorance of Man,1,Bishop Butler’s Sermon On the Ignorance of Man
1166,1167,See especially Epist,1,especially Epist
1167,1168,See Sanctuary,1,Sanctuary
1168,1169,"See Me
chanics and Physics",1,"Me
chanics and Physics"
1169,1170,See tome iii,1,tome iii
1170,1171,See Llorente,1,Llorente
1171,1172,See Sept,1,Sept
1172,1173,See Giant’s Causeway,1,Giant’s Causeway
1192,1193,See Note KK,1,Note KK
1193,1194,See Mu- of the Gulf of Goletta,1,Mu- of the Gulf of Goletta
1194,1195,See Edward’s Description of Angus,1,Edward’s Description of Angus
1195,1196,See the article Medals,1,the article Medals
1214,1215,See also the plan of it,1,also the plan of it
1215,1216,See Smaragdite,1,Smaragdite
1216,1217,See the Arreti,1,the Arreti
1217,1218,See Dipteros,1,Dipteros
1218,1219,See Pound and Linra,1,Pound and Linra
1219,1220,"See Report read to the French Institute on
the 10th of September 1810 ; also Report of the French
Conservatory of Music",1,"Report read to the French Institute on
the 10th of September 1810 ; also Report of the French
Conservatory of Music"
1220,1221,See lolite,1,lolite
1221,1222,See Figure to next Prop,1,Figure to next Prop
1222,1223,See also Degerando,1,also Degerando
1223,1224,See Logic and Metaphysics,1,Logic and Metaphysics
1224,1225,See Prichard’s Researches,1,Prichard’s Researches
1225,1226,See some remarks prefixed to his Collectanea Etymologka,1,some remarks prefixed to his Collectanea Etymologka
1226,1227,"See Ward’s pre
face to his edition of Lilye’s Grammar",1,"Ward’s pre
face to his edition of Lilye’s Grammar"
1227,1228,See Copy-Right,1,Copy-Right
1228,1229,See Olivier,1,Olivier
1213,1214,"See Astronomy in this
work; also Phil",1,"Astronomy in this
work; also Phil"
1212,1213,See Albigenses,1,Albigenses
1211,1212,See Hardion,1,Hardion
1202,1203,See Philosophical Magazine for 1822,1,Philosophical Magazine for 1822
1196,1197,See Plutarch,1,Plutarch
1197,1198,See Meinecke,1,Meinecke
1198,1199,"See Smeaton’s
jpenments on the Collision of Bodies",1,"Smeaton’s
jpenments on the Collision of Bodies"
1199,1200,See Turner’s Elizabeth,1,Turner’s Elizabeth
1200,1201,See Bur Salum,1,Bur Salum
1201,1202,See Herring,1,Herring
1203,1204,"See Rus
sia",1,"Rus
sia"
1210,1211,See Homer,1,Homer
1204,1205,See Chateaubriand’s Travels in Greece,1,Chateaubriand’s Travels in Greece
1205,1206,See Schouten,1,Schouten
1206,1207,"See Achromatic Glasses ; also
Phil",1,"Achromatic Glasses ; also
Phil"
1207,1208,See how the morning opes her golden gates,1,how the morning opes her golden gates
1208,1209,See Gulley on Live Stock,1,Gulley on Live Stock
1209,1210,See his TIistoire dc l Astronomic Anciennc,1,his TIistoire dc l Astronomic Anciennc
1304,1305,See Mr Motherwell’s Minstrelsy,1,Mr Motherwell’s Minstrelsy
1306,1307,See Tabriz,1,Tabriz
1156,1157,See Pompeii,1,Pompeii
1401,1402,See Memoirs of the Astronomical Society,1,Memoirs of the Astronomical Society
1403,1404,See Oath),1,Oath)
1404,1405,See Raper’s Narrative of a Survey of the Sources of the Ganges,1,Raper’s Narrative of a Survey of the Sources of the Ganges
1405,1406,"See the article
CoRN-Butterfly",1,"the article
CoRN-Butterfly"
1406,1407,See Bamba,1,Bamba
1407,1408,See Holy-Island,1,Holy-Island
1408,1409,See Jews,1,Jews
1409,1410,See Hornblende Labrador,1,Hornblende Labrador
1410,1411,See the Procedure,1,the Procedure
1411,1412,"See Hermcti
p",1,"Hermcti
p"
1412,1413,See Description de VEgyptc,1,Description de VEgyptc
1413,1414,See his Essay on Interest,1,his Essay on Interest
1414,1415,"See the figures last refer
red to",1,"the figures last refer
red to"
1415,1416,See Abdollatiphi Historicc AEgypti Compendium,1,Abdollatiphi Historicc AEgypti Compendium
1416,1417,"See Allegany Moon- 4
II as a prisoner",1,"Allegany Moon- 4
II as a prisoner"
1417,1418,See Garter,1,Garter
1402,1403,"See Shef
field",1,"Shef
field"
1400,1401,See Annutxire,1,Annutxire
1382,1383,See Trier,1,Trier
1399,1400,See Perrot,1,Perrot
1384,1385,See Bairout,1,Bairout
1385,1386,See Magnets,1,Magnets
1386,1387,See Good Hope,1,Good Hope
1387,1388,See Mitccll,1,Mitccll
1388,1389,See Avenzoar,1,Avenzoar
1389,1390,"See the ar
ticle Attica",1,"the ar
ticle Attica"
1390,1391,"See the article
Aqueduct",1,"the article
Aqueduct"
1391,1392,"See Biographk
Universelle",1,"Biographk
Universelle"
1392,1393,See Paulo,1,Paulo
1393,1394,See the articles on these subjects,1,the articles on these subjects
1394,1395,See Wolsey,1,Wolsey
1395,1396,"See the
article Britain",1,"the
article Britain"
1396,1397,See Report on Arts and Manufactures,1,Report on Arts and Manufactures
