,count,references
"See Brew-
inG*
It is ufed for a leaven or ferment in the baking of bread",1,"Brew-
inG*
It is ufed for a leaven or ferment in the baking of bread"
"See Herrin-?-
infedt food",1,"Herrin-?-
infedt food"
See Sea,1,Sea
"See Atmosphere
and Air",1,"Atmosphere
and Air"
See Doubting,1,Doubting
See Adoration!,1,Adoration!
See Ancient Metaphxfics,1,Ancient Metaphxfics
"See riot *’ a cuftomary gift claimed by and due to
Jitriet",1,"riot *’ a cuftomary gift claimed by and due to
Jitriet"
See Gaming,1,Gaming
See MEDieiNE-/;z</i?x,1,MEDieiNE-/;z</i?x
"See LV11I )
8",1,"LV11I )
8"
"See Su>-*\
a fountain of fait-water",1,"Su>-*\
a fountain of fait-water"
See (241),1,(241)
See Stillingfleet’s Origines Sacr<e,1,Stillingfleet’s Origines Sacr<e
See Non-naturals,1,Non-naturals
See Relief,1,Relief
See Travels round the Wot Id by M,1,Travels round the Wot Id by M
See Tactics (Naval),1,Tactics (Naval)
See the article Division,1,the article Division
See H^matopus,1,H^matopus
See Medal,1,Medal
"See Me-
mi",1,"Me-
mi"
"See Respi
ration",1,"Respi
ration"
See Order,1,Order
See Majkelyne’s Britijh Mariner’s Guide,1,Majkelyne’s Britijh Mariner’s Guide
See Civility,1,Civility
See SANnwica-Marble,1,SANnwica-Marble
"See ark is fuppofed to have refted on Mount Ararat in Ar-
Ararat",1,"ark is fuppofed to have refted on Mount Ararat in Ar-
Ararat"
See Wickliff,1,Wickliff
See Cronstadt,1,Cronstadt
See Ressort,1,Ressort
See Carte,1,Carte
See the lines V,1,the lines V
See ArcherV,1,ArcherV
See Leontodon,1,Leontodon
"See Cold and Con
gelation",1,"Cold and Con
gelation"
See Deed,1,Deed
"See Blackjlone’s
Commentaries",1,"Blackjlone’s
Commentaries"
See Cuprum,1,Cuprum
See Ctprinus ; and China,1,Ctprinus ; and China
See Frondescentia,1,Frondescentia
See PiLOT-FiJb,1,PiLOT-FiJb
See Reggio,1,Reggio
"See the article
Commentary",1,"the article
Commentary"
See Pargetting,1,Pargetting
See Browse,1,Browse
See Platon 1 s,1,Platon 1 s
See Metempsychosis,1,Metempsychosis
See (Hijlory of) Scotland,1,(Hijlory of) Scotland
See Mu ulus,1,Mu ulus
See our articles Miracle and Prophecy,1,our articles Miracle and Prophecy
See Excrements,1,Excrements
See CaoutchO’UC and Jatropha,1,CaoutchO’UC and Jatropha
See Scutellaria,1,Scutellaria
See (Hifioryof) England,1,(Hifioryof) England
See Ducm-Court,1,Ducm-Court
"See thofe
article
CRAKE",1,"thofe
article
CRAKE"
See Sesterce,1,Sesterce
"See fpecimens of tranf
parent colours prepared according to the above rules",1,"fpecimens of tranf
parent colours prepared according to the above rules"
"See Ace-
tofella",1,"Ace-
tofella"
See Tropjeolum,1,Tropjeolum
"See Pre
rogative",1,"Pre
rogative"
"See De
narius",1,"De
narius"
"See a reprefentation of
the above infignia",1,"a reprefentation of
the above infignia"
"See Vi-
 verra ar",1,"Vi-
 verra ar"
See Wire-Drawing,1,Wire-Drawing
"See him nicely defcrined by Sil ItaL
J3; 326",1,"him nicely defcrined by Sil ItaL
J3; 326"
See (Wager of) Law,1,(Wager of) Law
"See Nor-
/oik JJland",1,"Nor-
/oik JJland"
"See Zodia
cal light",1,"Zodia
cal light"
See The Farmer's Magazine for 1778,1,The Farmer's Magazine for 1778
See Janu ary,1,Janu ary
See Gum,1,Gum
See the article Deluge,1,the article Deluge
See Dr Lobb’s Treat Je on Pawful DIJhmpers,1,Dr Lobb’s Treat Je on Pawful DIJhmpers
See Anemony,1,Anemony
See Jus Imaginis,1,Jus Imaginis
"See the article Watc
PALLIATE",1,"the article Watc
PALLIATE"
"See Trea
sury and Exchequer",1,"Trea
sury and Exchequer"
See Sound,1,Sound
"See the ar
ticles Coal and Pit-coal",1,"the ar
ticles Coal and Pit-coal"
See Summons,1,Summons
"See Antoni-
KUS",1,"Antoni-
KUS"
See this vocabulary at the end,1,this vocabulary at the end
See Garnet,1,Garnet
"See the folowing
liable",1,"the folowing
liable"
See Hellens,1,Hellens
See QuiCK-Match,1,QuiCK-Match
See milk; that his father made ftatues,1,milk; that his father made ftatues
See Coryphena,1,Coryphena
"See Esquir—This fentiment is confirmed by PaL
quire",1,"Esquir—This fentiment is confirmed by PaL
quire"
"See the detached articles Evaporation and
Distillation)",1,"the detached articles Evaporation and
Distillation)"
See N° 1,1,N° 1
See Counr-Martial,1,Counr-Martial
See Garnet and Ruby,1,Garnet and Ruby
"See Con
SECRATION",1,"Con
SECRATION"
See Eymouth,1,Eymouth
See Jesus,1,Jesus
See Alexandretta,1,Alexandretta
"See the article Ca
stration",1,"the article Ca
stration"
See Asplknium,1,Asplknium
See Ascii,1,Ascii
"See CAe-
by the moft denfe metals: for tin",1,"CAe-
by the moft denfe metals: for tin"
See Granada,1,Granada
See Ants,1,Ants
See Independents,1,Independents
See Hood,1,Hood
"See an exquifite example in Gray’s Progrefs of
Poefy ; the conclufion of the third ftanza",1,"an exquifite example in Gray’s Progrefs of
Poefy ; the conclufion of the third ftanza"
See Tenuxe,1,Tenuxe
See Geranium,1,Geranium
See Canea,1,Canea
See n° 337,1,n° 337
See Dying of Leather,1,Dying of Leather
See Clans,1,Clans
See Schorl,1,Schorl
"See Garter ^
Star of Bethlehem",1,"Garter ^
Star of Bethlehem"
See Book bottoms from hogging * upwards amidflup,1,Book bottoms from hogging * upwards amidflup
See Custom and Habit,1,Custom and Habit
See Lutetia,1,Lutetia
See Verdegris,1,Verdegris
See alfo Marchet,1,alfo Marchet
"See Do-
The republic hath fince continued to preferve her
linerty",1,"Do-
The republic hath fince continued to preferve her
linerty"
See more on this fubjedt under the article Eak,1,more on this fubjedt under the article Eak
See CiARo-Obfcuro,1,CiARo-Obfcuro
See LoajRirnMic-Cur’ve,1,LoajRirnMic-Cur’ve
"See Bu-
'Hrim",1,"Bu-
'Hrim"
"See the article Sideroxy-
lum",1,"the article Sideroxy-
lum"
See his Vegetable Statics,1,his Vegetable Statics
See Sjmia,1,Sjmia
"See Com
pany and Guild",1,"Com
pany and Guild"
"See the articles Cons anguinity and
Descent",1,"the articles Cons anguinity and
Descent"
See Vertigo,1,Vertigo
"See Sea
manship",1,"Sea
manship"
See Psidium,1,Psidium
See Collyer’s Did Spira,1,Collyer’s Did Spira
"See Difpo-
being a branch of one’s nature",1,"Difpo-
being a branch of one’s nature"
See Detergent,1,Detergent
See alfo Job ix,1,alfo Job ix
See Chemistry-/«^,1,Chemistry-/«^
"See Lace
daemon and Sparta",1,"Lace
daemon and Sparta"
See Word,1,Word
See Rhetores,1,Rhetores
"See the
article Game-LAws",1,"the
article Game-LAws"
See Lee,1,Lee
See Looking Glafs,1,Looking Glafs
"See example P i ciples
XCIV",1,"example P i ciples
XCIV"
See Campa nu'la,1,Campa nu'la
See the article Hunting,1,the article Hunting
"See his very curious fpeculations on this
fubjeft in the Phil",1,"his very curious fpeculations on this
fubjeft in the Phil"
See Sultan,1,Sultan
See Ambergris,1,Ambergris
See Dioscorea,1,Dioscorea
See Elector,1,Elector
See Ga&ter,1,Ga&ter
See /!stronomt- Imkx,1,/!stronomt- Imkx
See Anabaptists,1,Anabaptists
See Elasticity,1,Elasticity
See Topaz,1,Topaz
See Haller's Hijl,1,Haller's Hijl
See Dicker,1,Dicker
See Raphanus,1,Raphanus
See Abyssini,1,Abyssini
See Factor,1,Factor
See (Hiftory of) England,1,(Hiftory of) England
See Pentland,1,Pentland
See Chemistu,1,Chemistu
See ZMvi,1,ZMvi
See Albumen and Egg,1,Albumen and Egg
See Dream,1,Dream
See River,1,River
"See the
article Canal",1,"the
article Canal"
See Monk,1,Monk
"See the ar
ticle Poetry",1,"the ar
ticle Poetry"
See Varietas,1,Varietas
"See Lampyris
Silk-WoRM",1,"Lampyris
Silk-WoRM"
See Nymphjea,1,Nymphjea
"See the experiments
made on the Pic 3u Midi in the Pyrenees by M",1,"the experiments
made on the Pic 3u Midi in the Pyrenees by M"
See Bubon,1,Bubon
"See Vdani; FroducU in the Appendix to this
M I N E R A
3",1,"Vdani; FroducU in the Appendix to this
M I N E R A
3"
See Wool,1,Wool
"See Hoir-
IJland",1,"Hoir-
IJland"
See Buskin,1,Buskin
"See Perfect and Gram-
-MAR",1,"Perfect and Gram-
-MAR"
See Apis and Bee,1,Apis and Bee
See Unguent,1,Unguent
"See Corpora
tion",1,"Corpora
tion"
See Lucas,1,Lucas
See Attention,1,Attention
See fedion Greek,1,fedion Greek
See Djemon and Polytheism),1,Djemon and Polytheism)
See Sceptic,1,Sceptic
See Dasypus,1,Dasypus
"See Conic
Sections",1,"Conic
Sections"
See Harriot,1,Harriot
See 2 Maccab,1,2 Maccab
See Farrierv,1,Farrierv
See Aetius,1,Aetius
See Weaving,1,Weaving
See Embert/,1,Embert/
See Glycyrrhiza,1,Glycyrrhiza
"See **»•'*“ “ M“U>SA> Vl°-
them to the vis in/itar or irritability",1,"**»•'*“ “ M“U>SA> Vl°-
them to the vis in/itar or irritability"
See Procleusmaticus,1,Procleusmaticus
See Porism and Simson,1,Porism and Simson
See Buoy,1,Buoy
See SwAKE-Stone,1,SwAKE-Stone
See DEPOsmoN,1,DEPOsmoN
See Glasgow',1,Glasgow'
See Digestion,1,Digestion
See Cardium,1,Cardium
See Broker and Stocks,1,Broker and Stocks
See Court,1,Court
See the articles Giant and Dwarf,1,the articles Giant and Dwarf
See Dr Campbell! s Trarfation of the G of pels,1,Dr Campbell! s Trarfation of the G of pels
"See the word
Macer",1,"the word
Macer"
See Gordius,1,Gordius
See Attachment,1,Attachment
See Collects,1,Collects
"See (Hijlory of) Scot
land",1,"(Hijlory of) Scot
land"
See Elysium,1,Elysium
"See Agat
Achates (anc",1,"Agat
Achates (anc"
"See the article Ani
malcule",1,"the article Ani
malcule"
See Hereditary,1,Hereditary
See Ch-alcidice,1,Ch-alcidice
See Fortis’s Travels into Dalmatia,1,Fortis’s Travels into Dalmatia
See External,1,External
See Arbea,1,Arbea
See Ada viii,1,Ada viii
"See the article Reforma
tion",1,"the article Reforma
tion"
See Tide,1,Tide
See Ammiakus,1,Ammiakus
See Pyrometer,1,Pyrometer
See Parhelion,1,Parhelion
See Harpoon,1,Harpoon
See Hooker,1,Hooker
See Ha- of habere facias faftnam,1,Ha- of habere facias faftnam
See 'Nitre,1,'Nitre
"See /*-
but a confufed and inappretiablep noife",1,"/*-
but a confufed and inappretiablep noife"
See Folkmote,1,Folkmote
See Metylene,1,Metylene
See Crotalus,1,Crotalus
See Cat ant,1,Cat ant
"See n° 11
Fig",1,"n° 11
Fig"
See Che- blackening precipitates of filver from the nitrous acid*,1,Che- blackening precipitates of filver from the nitrous acid*
See Navy,1,Navy
"See the article Fux-
feem to have abated much of-their zeal and tranfport",1,"the article Fux-
feem to have abated much of-their zeal and tranfport"
See Delphinium,1,Delphinium
"See Anato-
mv",1,"Anato-
mv"
See the article Winds,1,the article Winds
"See the article Sing
ing",1,"the article Sing
ing"
See Pilgrimage,1,Pilgrimage
"See Par- thians * ; after which the two great rivals Csefar and
tiia",1,"Par- thians * ; after which the two great rivals Csefar and
tiia"
See Ezek xxix,1,Ezek xxix
"See Aste- Baflret
RIAS",1,"Aste- Baflret
RIAS"
See Attenuants,1,Attenuants
See Tradition,1,Tradition
See CytLOPTERus,1,CytLOPTERus
See Aristogiton,1,Aristogiton
See Samiel,1,Samiel
"See the article
Lead",1,"the article
Lead"
"See Scolopax and Shoot
ING",1,"Scolopax and Shoot
ING"
See Piastus,1,Piastus
See Kamtchatka,1,Kamtchatka
See Comparison ; and Oratory,1,Comparison ; and Oratory
See Sturnus,1,Sturnus
"See the ar
ticle Fortitude",1,"the ar
ticle Fortitude"
See A b st 1 n E s ce,1,A b st 1 n E s ce
See Death,1,Death
See Monobon,1,Monobon
"See Hotten
tots",1,"Hotten
tots"
"See what is faid on this fubjedt in
the article Roof",1,"what is faid on this fubjedt in
the article Roof"
See Charybdis,1,Charybdis
"See Phae-
CLYPEOLA",1,"Phae-
CLYPEOLA"
"See ;
and a little before Clement’s death",1,";
and a little before Clement’s death"
See n°5,1,n°5
See Concord,1,Concord
See Military and Marine,1,Military and Marine
See Formica and Termes,1,Formica and Termes
See CHEMisrRY-/wdA at fA/vitfcd’,1,CHEMisrRY-/wdA at fA/vitfcd’
"See Virgil
POLYDORUS",1,"Virgil
POLYDORUS"
See Festi,1,Festi
See the article Chimney,1,the article Chimney
See Vauban,1,Vauban
See A/t- vvithin narrower bounds by a new wall f,1,A/t- vvithin narrower bounds by a new wall f
See Achillzea,1,Achillzea
See Ik is,1,Ik is
See P^,1,P^
"See Hor-
Ser
mon before
the Humane
Society",1,"Hor-
Ser
mon before
the Humane
Society"
See Fisheries,1,Fisheries
See Accommodation,1,Accommodation
See As*- MANNA-Tree,1,As*- MANNA-Tree
See the account of the ye/Zoiu fever under the article Philadelphia,1,the account of the ye/Zoiu fever under the article Philadelphia
See Impressing,1,Impressing
"See the article Co-
LOUR-Muling",1,"the article Co-
LOUR-Muling"
See Sleepwalkers,1,Sleepwalkers
See Mint-Marks,1,Mint-Marks
See Popery,1,Popery
See Punctuation ; and Scripture,1,Punctuation ; and Scripture
See Genefis xxxviii,1,Genefis xxxviii
"See Registe
For an account of the cuftom of expofing infants",1,"Registe
For an account of the cuftom of expofing infants"
See Serjeant,1,Serjeant
See Pouygonum,1,Pouygonum
See n° 244,1,n° 244
See Aro/a,1,Aro/a
See (H'fl,1,(H'fl
"See Astrono-
MY^n° 347* P- 520",1,"Astrono-
MY^n° 347* P- 520"
"See Parono
masia",1,"Parono
masia"
"See ‘Terra
Pomlerofa",1,"‘Terra
Pomlerofa"
"See Astro-
homy",1,"Astro-
homy"
"See For
tification",1,"For
tification"
See example LXIX,1,example LXIX
"See Calmeds DiBionary
£chtrd’s Ecclefaftical Hijlory",1,"Calmeds DiBionary
£chtrd’s Ecclefaftical Hijlory"
See Caliner,1,Caliner
See Civoli,1,Civoli
See Line,1,Line
See Aria,1,Aria
See the article Nickel,1,the article Nickel
See Murder,1,Murder
See the article Zoology,1,the article Zoology
See Strs,1,Strs
See the articles Catharine 1,1,the articles Catharine 1
"See Pri
mer",1,"Pri
mer"
See alfo the article Deck ; and the ^ild,1,alfo the article Deck ; and the ^ild
See Brewing and Wash,1,Brewing and Wash
"See Augu
stins",1,"Augu
stins"
"See Dug-
dale’s Orlglnes Jurid'ic'wles",1,"Dug-
dale’s Orlglnes Jurid'ic'wles"
See Short-Hand,1,Short-Hand
See Antirrhinum,1,Antirrhinum
"See Chemistry-
Inilex",1,"Chemistry-
Inilex"
See An This young man,1,An This young man
See Steering,1,Steering
See Lime,1,Lime
See 160,1,160
"See Ammg-
kius and PnATONisTS",1,"Ammg-
kius and PnATONisTS"
"See the article
Feast",1,"the article
Feast"
"See the article Astro
nomy",1,"the article Astro
nomy"
"See The Anato*
m’calDefcriplton of two Indian Cocks by the French Academy",1,"The Anato*
m’calDefcriplton of two Indian Cocks by the French Academy"
See Gill's right to aik,1,Gill's right to aik
"See Tour
nament",1,"Tour
nament"
See Mon ex-Table,1,Mon ex-Table
See EAVKS-Droppers,1,EAVKS-Droppers
"See Melody and Har
mony",1,"Melody and Har
mony"
See Falsi Crimen,1,Falsi Crimen
See Parallax,1,Parallax
See Bion,1,Bion
See the articles Bill,1,the articles Bill
See the articles Consonant,1,the articles Consonant
See Campbell,1,Campbell
"See further the ar
ticles Entomology and Insect",1,"further the ar
ticles Entomology and Insect"
See Chaperon and Cowl,1,Chaperon and Cowl
See Parthenium,1,Parthenium
See Lonicera,1,Lonicera
See Catacomb,1,Catacomb
See Vera Cruz,1,Vera Cruz
See EleSrics,1,EleSrics
See Lis,1,Lis
"See Phosnicia and
1 ",1,"Phosnicia and
1 "
See Amphinia,1,Amphinia
"See the article
Shield",1,"the article
Shield"
See Wilson,1,Wilson
See Boir-Rope,1,Boir-Rope
See Piate CCCLI,1,Piate CCCLI
See Gobbo,1,Gobbo
See Spirit,1,Spirit
See Succoth-benoth,1,Succoth-benoth
See Hf-RACLimE,1,Hf-RACLimE
"See Chro
matics and Optics",1,"Chro
matics and Optics"
See Tinet,1,Tinet
See Ketch,1,Ketch
See HETautuA,1,HETautuA
See Natolia,1,Natolia
"See alfo
C H E MIS T R
£2",1,"alfo
C H E MIS T R
£2"
See Kingston,1,Kingston
See Cicero de div,1,Cicero de div
"See ought to be avoided ; as thus a quantity of the
metal may be infenfinly taken into the body",1,"ought to be avoided ; as thus a quantity of the
metal may be infenfinly taken into the body"
See his note on this paffage,1,his note on this paffage
"See Degra
dation",1,"Degra
dation"
"See Gi£~
to that favourite enterprife",1,"Gi£~
to that favourite enterprife"
"See formerly defcrined as a fpecies of CbiNisf under the
j n° d",1,"formerly defcrined as a fpecies of CbiNisf under the
j n° d"
See Exlrci,1,Exlrci
See Vesuvius),1,Vesuvius)
See Physeter and Delphinus,1,Physeter and Delphinus
See Drowning,1,Drowning
"See Capitulation
and Chamade",1,"Capitulation
and Chamade"
See Sa LMO,1,Sa LMO
See Honourable and Provost,1,Honourable and Provost
See Eucharist,1,Eucharist
See Atriplex,1,Atriplex
See Sea-Water,1,Sea-Water
See Aurora Borealis,1,Aurora Borealis
See Pharmacy-/««^,1,Pharmacy-/««^
See Carnation,1,Carnation
See Plague,1,Plague
See Brigade,1,Brigade
See Oak-Leaves,1,Oak-Leaves
See Nardus,1,Nardus
See the articles Right,1,the articles Right
See Playhouse and Theatre,1,Playhouse and Theatre
See Vitbx,1,Vitbx
See Betel,1,Betel
"See Gro* *
Member of-were 30",1,"Gro* *
Member of-were 30"
See queen Mary de Medicis,1,queen Mary de Medicis
See Eupatorium,1,Eupatorium
See Mugil,1,Mugil
See Astrono-my-//«/«c,1,Astrono-my-//«/«c
See Myosurus,1,Myosurus
See Sphynx,1,Sphynx
See Ptolemy and Egypt,1,Ptolemy and Egypt
See Book,1,Book
See Odin,1,Odin
See Desart,1,Desart
"See further the article
Complexion",1,"further the article
Complexion"
See [Hijiory of) France,1,[Hijiory of) France
See Aero Adar light f,1,Aero Adar light f
"See Z ; where the notes See Synco* 
Ji",1,"Z ; where the notes Synco* 
Ji"
See Chorobata,1,Chorobata
"See Csa-
we need not wonder that congelation ihould take placed0*0**'
where the fame principle operates amidft aftual ice",1,"Csa-
we need not wonder that congelation ihould take placed0*0**'
where the fame principle operates amidft aftual ice"
See alfo Ibocic,1,alfo Ibocic
See Beacons,1,Beacons
"See E-
LECTRICITY",1,"E-
LECTRICITY"
See Rha MPHASTOS,1,Rha MPHASTOS
See Fear and Fright,1,Fear and Fright
"See Abortion and Mid- Every crime js a mifdemeanour; yet the law has made
j: ",1,"Abortion and Mid- Every crime js a mifdemeanour; yet the law has made
j: "
See his Hljlory of Quadrupeds,1,his Hljlory of Quadrupeds
See Galfendi in the life of Peyrefc,1,Galfendi in the life of Peyrefc
See Sisymbrium,1,Sisymbrium
"See Glo
bular ProjeBion",1,"Glo
bular ProjeBion"
See Med,1,Med
See Father Paul’s Hiftnry of the Council of which means the council was in effect diffolved,1,Father Paul’s Hiftnry of the Council of which means the council was in effect diffolved
See Congo and Angola,1,Congo and Angola
See 347,1,347
See Paintinc,1,Paintinc
See SrEAM-Engine,1,SrEAM-Engine
See T h a n e,1,T h a n e
"See Falco*
SpARROiv-Grafs",1,"Falco*
SpARROiv-Grafs"
See Dominant,1,Dominant
See Grass,1,Grass
See Journal de Phyfique for July 1781,1,Journal de Phyfique for July 1781
See Coggle,1,Coggle
See London Medical Journal,1,London Medical Journal
"See the article
Vitrification",1,"the article
Vitrification"
See Bara,1,Bara
See n° 229,1,n° 229
See Tides,1,Tides
See Afi- only the Brachmans,1,Afi- only the Brachmans
See Anabaptists and Baptists,1,Anabaptists and Baptists
See Eryngium,1,Eryngium
See the world did the reformers fuffer fo muchf,1,the world did the reformers fuffer fo muchf
See Jesuits,1,Jesuits
See Salmon-Fishrry,1,Salmon-Fishrry
See Vestals,1,Vestals
See the article Dialing,1,the article Dialing
See Strengtheners,1,Strengtheners
See Rio r,1,Rio r
See Homine,1,Homine
See Crataegus,1,Crataegus
See Gold-colour,1,Gold-colour
See Antioch),1,Antioch)
"See Prus
sia",1,"Prus
sia"
See Citadanesca,1,Citadanesca
"See '
Theology",1,"'
Theology"
See Quarry,1,Quarry
"See BacK-Gam
mon",1,"BacK-Gam
mon"
See the demonftration hereof laid down at large,1,the demonftration hereof laid down at large
See Way,1,Way
"See Phoenicop-
TERUS",1,"Phoenicop-
TERUS"
See Temporalities,1,Temporalities
"See Stephens’s Prolegomena to the
Notes on Saxo-Grammaticus",1,"Stephens’s Prolegomena to the
Notes on Saxo-Grammaticus"
See Deatet,1,Deatet
See Tally,1,Tally
See Luperci,1,Luperci
See Man is,1,Man is
See LXXXVI I,1,LXXXVI I
"See Foliating of Looking-
glajfts",1,"Foliating of Looking-
glajfts"
See Gvtta Rofacea,1,Gvtta Rofacea
"See Get*
from freeing the empire from fo dangerous and trouble- many",1,"Get*
from freeing the empire from fo dangerous and trouble- many"
"See Pargeting and Stuc
co",1,"Pargeting and Stuc
co"
"See Fumtj-
Thus (Exam",1,"Fumtj-
Thus (Exam"
See Autun,1,Autun
See Shell-GoiD,1,Shell-GoiD
See Anteros,1,Anteros
"See Grammar and Lan
guage",1,"Grammar and Lan
guage"
"See Hawkins's Hjjlary
of Mujic",1,"Hawkins's Hjjlary
of Mujic"
See Hexameter,1,Hexameter
"See fur
ther the
artiele
Jiitmbncft",1,"fur
ther the
artiele
Jiitmbncft"
See Scarabs os,1,Scarabs os
See Cardamine,1,Cardamine
See Costlveness,1,Costlveness
See Week,1,Week
"See Inverlochy and Fort-
William",1,"Inverlochy and Fort-
William"
See Quadrant ; and Navigation,1,Quadrant ; and Navigation
See Eglon,1,Eglon
"See Gle-
distia",1,"Gle-
distia"
See Cruf,1,Cruf
See Municipiu-m,1,Municipiu-m
See Colutea,1,Colutea
See Rana,1,Rana
See Medicine-/W«c,1,Medicine-/W«c
See Conic Settioni,1,Conic Settioni
"See Alabas
ter",1,"Alabas
ter"
See Alfxandria,1,Alfxandria
See ceffarily grow hot,1,ceffarily grow hot
See Erinaceus,1,Erinaceus
See Listing,1,Listing
See Jvs Imaginis,1,Jvs Imaginis
See Orgia,1,Orgia
See Callyonimus,1,Callyonimus
See Bastard ; and I,1,Bastard ; and I
See Tar,1,Tar
"See Ex
change",1,"Ex
change"
