,count,references
"See Tableaux de la situation des etabhssements
Frangais dans VAlgerie",1,"Tableaux de la situation des etabhssements
Frangais dans VAlgerie"
"See Macaulay’s
History of England",1,"Macaulay’s
History of England"
See Clock and Watch Making,1,Clock and Watch Making
"See Ticknor’s
History of Spanish Literature",1,"Ticknor’s
History of Spanish Literature"
See also /Etna,1,also /Etna
See Telegraph,1,Telegraph
"See of Ross 1128
8",1,"of Ross 1128
8"
See the Tableau Historique des Progres de Vhhtyologie,1,the Tableau Historique des Progres de Vhhtyologie
See Lucan,1,Lucan
See Fermentation,1,Fermentation
See Saussure’s Votjages dans les Alpes,1,Saussure’s Votjages dans les Alpes
See also Rechachcs Anutomiqucs sur les Cigales,1,also Rechachcs Anutomiqucs sur les Cigales
See Jidda,1,Jidda
See the Life of Canova by Memes,1,the Life of Canova by Memes
See the articles Glass,1,the articles Glass
See Halloix,1,Halloix
"See Pneu
matics",1,"Pneu
matics"
See Mirror,1,Mirror
See Derham’s Astrotheologia,1,Derham’s Astrotheologia
See Florence,1,Florence
See Hecherches sur les Ranz des Vaches,1,Hecherches sur les Ranz des Vaches
See Sapping and Mining,1,Sapping and Mining
"See also Biographic
Universelle",1,"also Biographic
Universelle"
See Fermanagh,1,Fermanagh
"See Canary
Islands",1,"Canary
Islands"
See Dorian Mode,1,Dorian Mode
See Ichthyology ; and Mammalia,1,Ichthyology ; and Mammalia
See Advocate,1,Advocate
See Rhegium,1,Rhegium
See Spoil,1,Spoil
See Ampsancti Vallis,1,Ampsancti Vallis
See 1’rincipal Forbes’ Dissertation,1,1’rincipal Forbes’ Dissertation
See Crustacea,1,Crustacea
See also Whitby,1,also Whitby
See Catarrh,1,Catarrh
See also Quekett on the Microscope,1,also Quekett on the Microscope
See article Capstan,1,article Capstan
"See farther on the civilisation of ancient
Peru",1,"farther on the civilisation of ancient
Peru"
See Bruno,1,Bruno
See Beyrout,1,Beyrout
See Venice,1,Venice
"See the ar
ticle Carpentry",1,"the ar
ticle Carpentry"
See ?°”dS*to it for more extensive information on the Etruscans,1,?°”dS*to it for more extensive information on the Etruscans
See Fen^lon,1,Fen^lon
See Thuc,1,Thuc
"See De Einleitung z Pococks Fom-
mentary on Micah ; Groseschopi’s Micah Uebersetzt",1,"De Einleitung z Pococks Fom-
mentary on Micah ; Groseschopi’s Micah Uebersetzt"
See Animalcule,1,Animalcule
See Bowerbank,1,Bowerbank
See an able and erudite Life of John Pym,1,an able and erudite Life of John Pym
"See Worsae’s Scandinavian
Antiquities?)
CROMWELL",1,"Worsae’s Scandinavian
Antiquities?)
CROMWELL"
See as above,1,as above
See Cupid,1,Cupid
See Agrippa,1,Agrippa
See Dr Young’s Introduction to Medical Literature,1,Dr Young’s Introduction to Medical Literature
"See Dock Yards) ; a practice which
we have tardily adopted from the Swedes and the Vene
tians",1,"Dock Yards) ; a practice which
we have tardily adopted from the Swedes and the Vene
tians"
"See Muller’s Christian Doctrine of
Sin",1,"Muller’s Christian Doctrine of
Sin"
See Ayinurt,1,Ayinurt
See Note to Section 33,1,Note to Section 33
"See Grose on Ancient Armour?)
BASEDOW",1,"Grose on Ancient Armour?)
BASEDOW"
See the account of the bridges formed of huge blocks of stone,1,the account of the bridges formed of huge blocks of stone
See Jitomir,1,Jitomir
See the edition published at London in 1811,1,the edition published at London in 1811
"See hoiv
these Christians love one another !"" (j",1,"hoiv
these Christians love one another !"" (j"
See the original in the republication of Barbazan’s Fabliaux,1,the original in the republication of Barbazan’s Fabliaux
"See lhe COmp“'e'1 ^ siae “ «>« *<> ‘to Kecord edition of the
686
M U N
M U N
Municipal or personal ends",1,"lhe COmp“'e'1 ^ siae “ «>« *<> ‘to Kecord edition of the
686
M U N
M U N
Municipal or personal ends"
See the Report on the Law of Removal,1,the Report on the Law of Removal
See Klug’s Entomologische Monographien,1,Klug’s Entomologische Monographien
See also Witsius,1,also Witsius
See Hydrodvxamics,1,Hydrodvxamics
See Pliny’s Natural History,1,Pliny’s Natural History
See the last column of the table in page 771,1,the last column of the table in page 771
See also Latreille’s Gener,1,also Latreille’s Gener
See a Pamphlet On the Cultivation of the Potato by Mr James Cuthill,1,a Pamphlet On the Cultivation of the Potato by Mr James Cuthill
See Reid’s edition of Mosheim,1,Reid’s edition of Mosheim
See Appendix to the Report on the British Museum,1,Appendix to the Report on the British Museum
See Vlisslingen,1,Vlisslingen
See Cromlechs,1,Cromlechs
See the Histories of the Bastille by Renneville (7 tom,1,the Histories of the Bastille by Renneville (7 tom
"See Clerse-
lier’s preface to the second volume of his Lettres de Des
cartes; and the CEuvres Posthumes of Rohault",1,"Clerse-
lier’s preface to the second volume of his Lettres de Des
cartes; and the CEuvres Posthumes of Rohault"
See Encyclop,1,Encyclop
See statutes 8th and 9th Will,1,statutes 8th and 9th Will
See Theatre,1,Theatre
See Account of the Family of Wren,1,Account of the Family of Wren
"See the Fourth and Fifth
Dissertations prefixed to this work",1,"the Fourth and Fifth
Dissertations prefixed to this work"
See Roman Army,1,Roman Army
See Paus,1,Paus
See Neander,1,Neander
See Macleay,1,Macleay
See Hallam’s Liter,1,Hallam’s Liter
See Pouillet’s Element de Physique,1,Pouillet’s Element de Physique
See Coen Laws and Corn Trade,1,Coen Laws and Corn Trade
See the National Review for 1858,1,the National Review for 1858
See Margarita,1,Margarita
See Water-Works,1,Water-Works
"See The Letters of
the Rev",1,"The Letters of
the Rev"
See page 127,1,page 127
"See Treatise on the Circumstances which de
termine the Rate of Wages",1,"Treatise on the Circumstances which de
termine the Rate of Wages"
See Prescott’s History of the Conquest of Mexico,1,Prescott’s History of the Conquest of Mexico
See Quakers,1,Quakers
See Cothurnus,1,Cothurnus
See Helle and Dardanelles,1,Helle and Dardanelles
"See Thermometer and Pyrome
ter",1,"Thermometer and Pyrome
ter"
See Hoole’s translation of the iSeZect TFbriis of Leeuwenhoek,1,Hoole’s translation of the iSeZect TFbriis of Leeuwenhoek
See Fh,1,Fh
See Sigonius,1,Sigonius
"See an interesting letter from Herschel to Sir
Joseph Banks (who was also a warm friend) in Weld’s History of the Royal Society",1,"an interesting letter from Herschel to Sir
Joseph Banks (who was also a warm friend) in Weld’s History of the Royal Society"
See Fauna Boreali-Americana,1,Fauna Boreali-Americana
See White,1,White
See Orkney Islands,1,Orkney Islands
See Glomary t0 Akcwtecture,1,Glomary t0 Akcwtecture
See Bowdich,1,Bowdich
See also Horace,1,also Horace
See Danes and Swedes,1,Danes and Swedes
See Kosfeld,1,Kosfeld
See also Note O,1,also Note O
See Nismes,1,Nismes
See Jenyns’s British Vertebrate Atiimals,1,Jenyns’s British Vertebrate Atiimals
"See Meyrick’s Ancient
Armour",1,"Meyrick’s Ancient
Armour"
See Physics,1,Physics
See Cramer,1,Cramer
See the following figures,1,the following figures
See Professor Stewart’s Short Statement,1,Professor Stewart’s Short Statement
See Brun,1,Brun
See Cap,1,Cap
"See Quarterly
Review",1,"Quarterly
Review"
See Suicer,1,Suicer
See Kitto’s Binlical Cyclopcedia,1,Kitto’s Binlical Cyclopcedia
"See the article Brucker in the Encyclo-
pcedia Britannica",1,"the article Brucker in the Encyclo-
pcedia Britannica"
See Sup,1,Sup
"See A Journal ivritten during an Ex
cursion in Asia Minor",1,"A Journal ivritten during an Ex
cursion in Asia Minor"
"See Life and Glorious Actions
of Sir George Rooke",1,"Life and Glorious Actions
of Sir George Rooke"
See Anuhis,1,Anuhis
See Muller’s Samlung Russicher Geschichte,1,Muller’s Samlung Russicher Geschichte
See Cuvier’s Comparative Anatomy,1,Cuvier’s Comparative Anatomy
"See Disraeli’s Calamities of Au
thors ; and Collier’s History of English Dramatic Poetry",1,"Disraeli’s Calamities of Au
thors ; and Collier’s History of English Dramatic Poetry"
See Chocolate,1,Chocolate
"See the art'cle
Zambesi",1,"the art'cle
Zambesi"
See Sanitary Science,1,Sanitary Science
"See Vasari’s Lives
of Painters",1,"Vasari’s Lives
of Painters"
See Bookselling and Newspapers,1,Bookselling and Newspapers
"See Venturi Michelotti Speri-
II menti IdrauL—Gilb",1,"Venturi Michelotti Speri-
II menti IdrauL—Gilb"
"See Baily’s
Astronomical Tables",1,"Baily’s
Astronomical Tables"
"See also Eytelwein’s
Handbuch der Mechanick",1,"also Eytelwein’s
Handbuch der Mechanick"
See Boadicea,1,Boadicea
See also Philippines,1,also Philippines
See Mill’s New Testament,1,Mill’s New Testament
See Astro- Academy,1,Astro- Academy
"See for the explanation of these terms in the system
vol",1,"for the explanation of these terms in the system
vol"
See Friendly Societies,1,Friendly Societies
See Tuscany,1,Tuscany
See pamphlet On Currency of Malta,1,pamphlet On Currency of Malta
See Pennsylvania,1,Pennsylvania
"See how the
nocturnal flies are tormenting the herd",1,"how the
nocturnal flies are tormenting the herd"
See his sect,1,his sect
See Partnership,1,Partnership
See Winckelmann,1,Winckelmann
See Plixv,1,Plixv
See Lewes’ Biographical History of Philosophy,1,Lewes’ Biographical History of Philosophy
See Kuhlmann,1,Kuhlmann
See Plutarch De hid,1,Plutarch De hid
See Germany,1,Germany
See Th,1,Th
See Rheims,1,Rheims
See Theodore of Mopsuestia,1,Theodore of Mopsuestia
See the Life of Tycho Brahe,1,the Life of Tycho Brahe
See Memoires pour servir d la Vie de Tannegui Lefevre,1,Memoires pour servir d la Vie de Tannegui Lefevre
See Goethe,1,Goethe
See a full and able discussion of duelling in Wardlaw's Systematic Theology,1,a full and able discussion of duelling in Wardlaw's Systematic Theology
See HUNGARY,1,HUNGARY
"See Copper-Smelting ; Iron-making; Fur-
Foundery of Small Works",1,"Copper-Smelting ; Iron-making; Fur-
Foundery of Small Works"
See Carduchi,1,Carduchi
See Cuba,1,Cuba
"See likewise Imperialis Muscrwni P l cautiore
3 I'reheri The",1,"likewise Imperialis Muscrwni P l cautiore
3 I'reheri The"
See Life of Aldus Manutius the Elder,1,Life of Aldus Manutius the Elder
"See Smith’s Scripture Testi
mony to the Messiah",1,"Smith’s Scripture Testi
mony to the Messiah"
See Murphy’s Life and Genius of Fielding; a?,1,Murphy’s Life and Genius of Fielding; a?
See Acre,1,Acre
See the passage quoted from Bayle,1,the passage quoted from Bayle
See Dr Chalmers’ Life,1,Dr Chalmers’ Life
See Massachusetts,1,Massachusetts
See the Regne Animal,1,the Regne Animal
"See Architecture and
Athens",1,"Architecture and
Athens"
"See also
632 A R
Arm}T",1,"also
632 A R
Arm}T"
"See The Greek Ecclesiastical Historians of the first
Six Centuries of the Christian Era",1,"The Greek Ecclesiastical Historians of the first
Six Centuries of the Christian Era"
See Lampadephoria,1,Lampadephoria
See Vasari’s Lives of Painters,1,Vasari’s Lives of Painters
See Discourse on Devils and Spirits,1,Discourse on Devils and Spirits
"See a good article on this subject (“The Im
precations in the Scriptures”) in the American Binliotheca
Sacra for February 1844",1,"a good article on this subject (“The Im
precations in the Scriptures”) in the American Binliotheca
Sacra for February 1844"
See the correspondence of Mr Hedges with the Duke of Newcastle,1,the correspondence of Mr Hedges with the Duke of Newcastle
See for the history of this change,1,for the history of this change
See Sunderland,1,Sunderland
See Simpson’s Life of Renwick,1,Simpson’s Life of Renwick
See Stirling’s Annals of the Artists of Spain,1,Stirling’s Annals of the Artists of Spain
See Ent,1,Ent
See also Garve’s Philosophische Abhandlungen,1,also Garve’s Philosophische Abhandlungen
See Koszegh,1,Koszegh
"See also a Discourse addressed to Ma
gistrates",1,"also a Discourse addressed to Ma
gistrates"
See New York Med,1,New York Med
"See Doni’s
Works",1,"Doni’s
Works"
"See also in
teresting details on the subject of comets generally in Mr Hind’s and Mr Milne’s works on comets",1,"also in
teresting details on the subject of comets generally in Mr Hind’s and Mr Milne’s works on comets"
See Mauia Theresa,1,Mauia Theresa
See Tauler; also Pfeiffer’s Deutsche Mystiker,1,Tauler; also Pfeiffer’s Deutsche Mystiker
See Abridgement,1,Abridgement
See Minos,1,Minos
See the next Section,1,the next Section
See Malthas on Population,1,Malthas on Population
See Chemistry ; also Mines and Mining,1,Chemistry ; also Mines and Mining
See Corradi,1,Corradi
"See Cunning
ham’s Lives of British Painters",1,"Cunning
ham’s Lives of British Painters"
See Bomb-Vessel,1,Bomb-Vessel
See his work on The Colonies,1,his work on The Colonies
See Amphora,1,Amphora
See Jews and Palestine,1,Jews and Palestine
See also Leemii de Lapon,1,also Leemii de Lapon
See the articles Gunnery,1,the articles Gunnery
See Cnossus,1,Cnossus
See Common Pleas,1,Common Pleas
"See Elements of the Philosophy of the Human
Mind",1,"Elements of the Philosophy of the Human
Mind"
"See Gazetteer of the
United States ; De Bow’s Industrial Resources",1,"Gazetteer of the
United States ; De Bow’s Industrial Resources"
See Gothenburg,1,Gothenburg
See Professor J,1,Professor J
"See Whittaker’s History of Craven; May’s History of the
Parliament; Whitelock’s Memorials ; Ludlow’s Memoirs;
Clarendon’s History qf the Rebellion",1,"Whittaker’s History of Craven; May’s History of the
Parliament; Whitelock’s Memorials ; Ludlow’s Memoirs;
Clarendon’s History qf the Rebellion"
See also Hanse Towns,1,also Hanse Towns
See Zoroaster,1,Zoroaster
"See Hierogly
phics",1,"Hierogly
phics"
"See Memoirs and Correspondence of Mallet-
Dupan",1,"Memoirs and Correspondence of Mallet-
Dupan"
See AW Ann,1,AW Ann
See his edition of Hildebrand’s ifand&wc/i der Hnatomie,1,his edition of Hildebrand’s ifand&wc/i der Hnatomie
"See ;
crushed at length by its prevailing powers",1,";
crushed at length by its prevailing powers"
"See Grose’s Antiquities; King’s Munimenta
Antiqua; Roy’s Military Antiquities of the Romans in
Britain; Britton’s Architectural Antiquities; Brayley’s
Ancient Castles of England and Wales",1,"Grose’s Antiquities; King’s Munimenta
Antiqua; Roy’s Military Antiquities of the Romans in
Britain; Britton’s Architectural Antiquities; Brayley’s
Ancient Castles of England and Wales"
"See Leslie’s Truth of Christi
anity Demonstrated; and Short and Easy Method with
the Deists",1,"Leslie’s Truth of Christi
anity Demonstrated; and Short and Easy Method with
the Deists"
See Berwick,1,Berwick
See College ofCivilians,1,College ofCivilians
"See Report
of House of Commons",1,"Report
of House of Commons"
See the Memoirs and Anecdotes of Lsetitia M,1,the Memoirs and Anecdotes of Lsetitia M
See Observations on the Neck of the Three-tvd Sloth very young,1,Observations on the Neck of the Three-tvd Sloth very young
"See Kitto’s Cyclopcedia
of Binlical Literature^
It was during the most flourishing period of Grecian
history that oracles were held in greatest reverence and
esteem",1,"Kitto’s Cyclopcedia
of Binlical Literature^
It was during the most flourishing period of Grecian
history that oracles were held in greatest reverence and
esteem"
See Olshausen,1,Olshausen
See Basso-Rilievo,1,Basso-Rilievo
See Blasphemy,1,Blasphemy
"See Lanzi’s His
tory of Painting",1,"Lanzi’s His
tory of Painting"
See the Act,1,the Act
See an Account of the Rise and Progress of the Beech Oil Invention,1,an Account of the Rise and Progress of the Beech Oil Invention
See Memoir of Sebastian Cabot,1,Memoir of Sebastian Cabot
See Poor-Laws,1,Poor-Laws
See a section of all these at fig,1,a section of all these at fig
See Gerbert,1,Gerbert
See Museum,1,Museum
See Preliminary Dissertation,1,Preliminary Dissertation
See Blanchini,1,Blanchini
See Pathology,1,Pathology
See Fifth Report of Committee of the House of Commons,1,Fifth Report of Committee of the House of Commons
See Johann Paul lieinhards vollstandige Geschichte des Kdnigreichs Cypern,1,Johann Paul lieinhards vollstandige Geschichte des Kdnigreichs Cypern
See volume xi,1,volume xi
See Grenville,1,Grenville
See Colomesii Opuscula,1,Colomesii Opuscula
See the Preface of Kant to one of his Treatises,1,the Preface of Kant to one of his Treatises
See Dr Giles’,1,Dr Giles’
See Currying,1,Currying
See Dalrymple,1,Dalrymple
See Divine Right of Church Government,1,Divine Right of Church Government
"See Wool
len Manufacture",1,"Wool
len Manufacture"
See Report of Tidal Harbour Commission,1,Report of Tidal Harbour Commission
See also Locke’s Essay,1,also Locke’s Essay
"See Miner
alogy",1,"Miner
alogy"
See Niagara,1,Niagara
See the Case of Richard Arkwright & Co,1,the Case of Richard Arkwright & Co
See Euding,1,Euding
See Bee’s Cyclopedia,1,Bee’s Cyclopedia
See Fries,1,Fries
See Dictionary,1,Dictionary
See Black’s History of Brechin,1,Black’s History of Brechin
See Burmah and Ava,1,Burmah and Ava
See Malmesbury,1,Malmesbury
"See the
w orks of Georget",1,"the
w orks of Georget"
See Com,1,Com
See Cynics,1,Cynics
"See the Musical Histories of
Burney",1,"the Musical Histories of
Burney"
See Lives of Alberoni,1,Lives of Alberoni
"See the article Cli
mate",1,"the article Cli
mate"
See also Supplement,1,also Supplement
See Vesuvius,1,Vesuvius
See Aquinas,1,Aquinas
See our present article,1,our present article
See Rawlinson’s Herodotus,1,Rawlinson’s Herodotus
See Civil State,1,Civil State
See Antoninus,1,Antoninus
See Idumea,1,Idumea
See Herodot,1,Herodot
See Owen’s Odontography,1,Owen’s Odontography
See the Edinburgh Review,1,the Edinburgh Review
See Dodona,1,Dodona
See Becket,1,Becket
"See of Moray 1162
12",1,"of Moray 1162
12"
"See under
each",1,"under
each"
See Elaphebolia,1,Elaphebolia
See Canon Law,1,Canon Law
See Blankof,1,Blankof
"See Owen’s History of the First Ten Years of the British
and Foreign Binle Society; Binle Triumphs",1,"Owen’s History of the First Ten Years of the British
and Foreign Binle Society; Binle Triumphs"
See Barrow’s Led,1,Barrow’s Led
See Saxe-Coburg,1,Saxe-Coburg
